term_id,item_id,relevance_label,query,duplicate_status,source_split
TERM_4116f03c,ITEM_874b0f05f9bd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_875c632abcf0,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_879289b1b782,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_87c27e9aecef,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_880cc24dd3a4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_88741f81f0dc,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_88d43f284af7,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89090037bc8c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_890f306ca4db,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8973e8789f0c,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_8993d04df68e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89adde470f1e,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89d46f76398b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89da3bbc0000,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89de85ee5d97,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89e038b88961,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_89ee948a029b,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a0283170b2c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a0b43dc1dac,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a39d7eafc9e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a4921852ad9,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a4d146d65b6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a51df03a240,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a6aada71652,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a6f30653619,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a911089affb,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a9616da0db2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8a97562f2483,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8acd69e71c73,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8b41add0c28d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8b6d9288def4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8b6f35c629cb,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8b79bd2cdfb0,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8bf87b75c527,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c0d9dd26a71,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c0df7a72cc6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c119aac68c6,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c38467078f4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c3bd6a3c281,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c3eb402a17d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c44db06b4f8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c4ff1261ede,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c66ffde8995,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c81ed89e87e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8c999220f893,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8cd2873b8c4c,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8ce44a146100,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8cf6a41dfbfd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8d159a05c672,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8d2ed5a23e85,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8d36326b3ea8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8d382f5d3f6a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8d4b9f6d77d4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8dc9a0b47288,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8dd2a3f7da55,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8dded2b09b2d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8df5d696ec3f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8e0ccb7e6b0b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8e0e2d7b11e8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8e1ddd9ee3ea,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8e754f9a9cd1,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8e86ac057156,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_8e8b35934823,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8ea91115a423,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8ec282227c92,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8ef324b20bbb,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_8efa18fcaba1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f0b7a3f3e3a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f26b9cbf37e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f2ebee3cb13,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f42a7a717cc,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f430a683985,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f556f8ee360,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8f673da7a081,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_8fb93a4b91dd,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_901fb49056e7,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_90435aef69b3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_904941de13a5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9069e43ac462,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9069fde8d5ca,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_906b220191ab,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_906b2bf1ae23,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_906d0daed0e1,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_90b41fff3f25,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_90d55f206bc6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_90f5bb0e336f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_912236f4477a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_912d3255d456,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_91ecd4de10e1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_922c1ea80a1a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_92cb779c53f3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_92d475d41442,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_92d7b865704a,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_93260016fe28,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_93406248fad3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_93b3b39abd06,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_93bb872b770d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_940e383ac567,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9417a0142d44,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_94632eba92ce,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_94bf7756917a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_94dc5f8d04c4,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_953d463f73bb,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_957880dddab4,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95864d6e6c0c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95a4c74a4402,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95d87ef1ca4b,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95ebd94b3400,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95ed8eba1e38,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_95f343b3f2ee,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_963bcfa2dd10,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_965ad28f1024,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9678d94665b5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_96848f12decb,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_96a66972ff04,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_96b69c8c18e4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_96d99471cb31,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_97101e6d51f9,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_972fd7d9a6a7,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_97460c827e9c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_97678099f086,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_985f034971f1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_98bde5267a4b,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_98e4b54bc3cd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_98f0b011a874,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_995111552301,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_995caf3834a1,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9983a9e24e9b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_999ec6e4d58d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_99b863f5f000,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_99cb0ab931d9,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_99dd83f413c8,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9a050e662e65,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9a45189af3cc,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9a6405c63cd3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9a80d606f7a1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9ad2d5be5baa,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9ad3566511da,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9af0b8994346,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9b64b9a11db4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9b6b47ba7937,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9b809b360a21,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9b9dd148ed3f,1,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9ba6a02b58a4,1,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9bce0641c9ed,1,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9bd5e1c208e5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9bdb417e9b57,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9be1e28390ac,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9bec46320e7e,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9bfbec0455d2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9bfea924b826,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9c77b34412b5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9c77f56d3377,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9c806283c2ae,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9ca3f603c5d2,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9cd36faea0ae,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9cd6489fc2c2,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9cde043a9c9c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9cea43df3a51,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9cf8078dd053,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9d86edd96e22,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9d8921cf69bd,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9da9c5122b85,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9dc4a2a5d5db,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9dec8a8ad304,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e008f92329a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e137a114c0d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e24d14413d1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e579aee54e8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e5ad32679b4,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e6d4a4b36d4,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9e92ebef51e2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9ee171e5ea4f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f0ba64cb5be,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f2146e794de,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f49e54e6661,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f5ea1235057,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f60421d5f24,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9f66ae7d32b1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f9ea1b16534,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9f9eb864afa3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fa93bc60455,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fad22096cef,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fb8ed8b3b4b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fc0f97fa6fa,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fc6214ee96c,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fc936972ec4,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fca187cbcc5,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fd2d6db0e39,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9fd6aa566097,1,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_9fe14dfea73e,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fe2b8ace036,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9fe51f1e449e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_9ff0dbe4953f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a02cd6a41de8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a0ae9665248a,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_a0caf9812904,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a0f5f1b68a0a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a101902cf7bf,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a10e02054be8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a10f6849a9de,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a12841eda113,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a1676c624456,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a1848df0cf38,1,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_a202a4cbc6e3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a24f903fd631,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a26ce3c02dbd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a285ee349984,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a28c149dd385,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a29368bad1d0,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a2ad051bb55b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a2eb4e1f00f7,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a2f9f5cc8143,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a30c4ec0be86,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a341ec802b7a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3942f2e8268,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3aadfdb3b7a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3c11661b038,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3c7e479b20e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3d6c467adfe,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3da90e822dd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3e307064cf6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3f4e7c31278,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a3f54e8945c9,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_a3fa20b14b8d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a40712d7c8f8,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a452ade79112,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4792bef9dc6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4bc295f1e65,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4c09e64acd2,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4c6e189daf6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4d5c66cb45d,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a4e0c5f50ea3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a50116342126,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a501f23ed6b8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a51c7f407d73,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a52bd06d2554,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a56f8ee77489,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a57f453cd1b5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a58e4f2d6aa0,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a59bcdeb6e34,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a5c9db6b0bda,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a5d9a2937bce,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a6155c4c4337,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a6195638da91,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a63dc5b3f037,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a647a2759ca2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a665115b197e,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a6d43943a2b6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a6e26cae70a3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a6fbca73ba75,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a717e9589427,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a723cf70d076,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a72f883dc046,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a74b53a8f847,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a7cd1b9b94cd,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a7e871487635,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a806118a755d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a80ecd1fcd2f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a866505d915f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a86e601cd7e5,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a8939ee21926,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a9085b78b2ed,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a93a179395f8,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a93ff610933b,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a95d9e51ad4f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_a98c466b2bab,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aa0483cd17c5,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aa2849ed72d3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aa59897056f3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aa7f4ec4066a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aab30bfe6d10,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_aad5aa27e785,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aadd6c5c5ec4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aade8a116315,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aae8a2cd2516,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ab5a4c71ef36,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ab5d186b9468,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ab8442294a89,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aba37299fba2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aba3bbffc120,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_abb4b929f7b5,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_abb9804d40ad,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_abbb20f044e0,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_abcdf0e3aba0,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ac1a5ac3d45a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ac2422005842,0,saklama kabi,True,assigned_per_seed
TERM_4116f03c,ITEM_ac697968b27f,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ac8482c85060,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ac97f11f400c,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_acab153841cc,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_acd35acc4cb0,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ad039b737d2d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ad10df126c2a,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ad4d9a7dc5c1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ad5070cfeb9f,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_adb54a8b486d,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_adc907be6e4d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_adcaf91d59a3,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_add7c31e53d2,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae0e4e1f9ef6,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae224af0077a,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae4818e09b2d,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae65c6e356d3,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae72904728ad,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_ae737919067d,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aea390606bce,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aea6b457b4d1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aea950b57090,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aeb5c595ec07,1,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aef570ed22c1,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_aef9265c2653,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_af0a9bd69a1b,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_af404b4d1fd4,0,saklama kabi,False,assigned_per_seed
TERM_4116f03c,ITEM_af66aed40f22,0,saklama kabi,False,assigned_per_seed
