seed,term_id,method,recall@1,hit_rate@1,precision@1,recall@5,hit_rate@5,precision@5,recall@10,hit_rate@10,precision@10,recall@20,hit_rate@20,precision@20,recall@50,hit_rate@50,precision@50,recall@100,hit_rate@100,precision@100,mrr,map@100,ndcg@10,candidate_coverage,zero_result_rate,relevant_product_availability
52,TERM_72962875,tfidf_combined_enriched,0.0263157894736842,1.0,1.0,0.131578947368421,1.0,1.0,0.2631578947368421,1.0,1.0,0.5,1.0,0.95,0.9473684210526316,1.0,0.72,0.9736842105263158,1.0,0.37,1.0,0.9172940094365866,1.0,1.0,0.0,1.0
52,TERM_1986fc45,tfidf_combined_enriched,0.0256410256410256,1.0,1.0,0.0256410256410256,1.0,0.2,0.1282051282051282,1.0,0.5,0.3333333333333333,1.0,0.65,0.4615384615384615,1.0,0.36,0.6410256410256411,1.0,0.25,1.0,0.3163931250280126,0.5049059675118446,1.0,0.0,1.0
52,TERM_2024c3ca,tfidf_combined_enriched,0.2,1.0,1.0,0.6,1.0,0.6,0.8,1.0,0.4,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.6880952380952381,0.7756199604526248,1.0,0.0,1.0
52,TERM_d4f4d3b4,tfidf_combined_enriched,0.0,0.0,0.0,0.3,1.0,0.6,0.4,1.0,0.4,0.8,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,0.5,0.4853266178266178,0.4170606134915054,1.0,0.0,1.0
52,TERM_8ad08231,tfidf_combined_enriched,0.5,1.0,1.0,0.5,1.0,0.2,0.5,1.0,0.1,0.5,1.0,0.05,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.5232558139534884,0.6131471927654584,1.0,0.0,1.0
52,TERM_10810d73,tfidf_combined_enriched,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_de614ee1,tfidf_combined_enriched,0.0103092783505154,1.0,1.0,0.0412371134020618,1.0,0.8,0.0824742268041237,1.0,0.8,0.1546391752577319,1.0,0.75,0.3505154639175257,1.0,0.68,0.6701030927835051,1.0,0.65,1.0,0.4754253351248466,0.7877736340270854,1.0,0.0,1.0
52,TERM_80acb92c,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2,0.4285714285714285,1.0,0.15,0.7142857142857143,1.0,0.1,0.8571428571428571,1.0,0.06,0.1666666666666666,0.1486903223821828,0.1895383696547314,1.0,0.0,1.0
52,TERM_2355258c,tfidf_combined_enriched,0.0714285714285714,1.0,1.0,0.2857142857142857,1.0,0.8,0.5,1.0,0.7,0.7142857142857143,1.0,0.5,0.7857142857142857,1.0,0.22,0.8571428571428571,1.0,0.12,1.0,0.6186439977256305,0.7479350596733328,1.0,0.0,1.0
52,TERM_78a71896,tfidf_combined_enriched,0.0163934426229508,1.0,1.0,0.081967213114754,1.0,1.0,0.1639344262295081,1.0,1.0,0.3114754098360656,1.0,0.95,0.7049180327868853,1.0,0.86,0.9016393442622952,1.0,0.55,1.0,0.8202527170648632,1.0,1.0,0.0,1.0
52,TERM_01b2d23a,tfidf_combined_enriched,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_a31dc2e0,tfidf_combined_enriched,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_39df41ca,tfidf_combined_enriched,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_ebb1aff4,tfidf_combined_enriched,0.0188679245283018,1.0,1.0,0.0754716981132075,1.0,0.8,0.1132075471698113,1.0,0.6,0.1886792452830188,1.0,0.5,0.4150943396226415,1.0,0.44,0.4716981132075472,1.0,0.25,1.0,0.2557916938221786,0.6578986223737446,1.0,0.0,1.0
52,TERM_69339abe,tfidf_combined_enriched,0.1428571428571428,1.0,1.0,0.1428571428571428,1.0,0.2,0.4285714285714285,1.0,0.3,0.7142857142857143,1.0,0.25,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.3933123406807617,0.4555352795695787,1.0,0.0,1.0
52,TERM_01f0fe6c,tfidf_combined_enriched,0.1666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.12,1.0,1.0,0.06,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_427786d2,tfidf_combined_enriched,0.2,1.0,1.0,0.4,1.0,0.4,0.4,1.0,0.2,0.6,1.0,0.15,0.8,1.0,0.08,1.0,1.0,0.05,1.0,0.4008097165991902,0.5087403079104241,1.0,0.0,1.0
52,TERM_7a881311,tfidf_combined_enriched,0.125,1.0,1.0,0.625,1.0,1.0,0.875,1.0,0.7,0.875,1.0,0.35,0.875,1.0,0.14,0.875,1.0,0.07,1.0,0.875,0.9202054614375518,1.0,0.0,1.0
52,TERM_97b3002d,tfidf_combined_enriched,0.1428571428571428,1.0,1.0,0.5714285714285714,1.0,0.8,0.7142857142857143,1.0,0.5,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.7431077694235588,0.783582028747806,1.0,0.0,1.0
52,TERM_dc95d0a1,tfidf_combined_enriched,0.1,1.0,1.0,0.2,1.0,0.4,0.4,1.0,0.4,0.8,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.5015462216101602,0.4747901418801845,1.0,0.0,1.0
52,TERM_edcd4334,tfidf_combined_enriched,0.1428571428571428,1.0,1.0,0.4285714285714285,1.0,0.6,1.0,1.0,0.7,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.7377551020408164,0.8824387627196181,1.0,0.0,1.0
52,TERM_868818ae,tfidf_combined_enriched,0.2,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.9111111111111112,0.9708923176105698,1.0,0.0,1.0
52,TERM_b42e6400,tfidf_combined_enriched,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.5,0.5,0.6309297535714575,1.0,0.0,1.0
52,TERM_e6dc43bb,tfidf_combined_enriched,0.0588235294117647,1.0,1.0,0.1764705882352941,1.0,0.6,0.2941176470588235,1.0,0.5,0.4117647058823529,1.0,0.35,0.9411764705882352,1.0,0.32,0.9411764705882352,1.0,0.16,1.0,0.4196872420290212,0.5580759111248786,1.0,0.0,1.0
52,TERM_5b506f55,tfidf_combined_enriched,0.0555555555555555,1.0,1.0,0.1666666666666666,1.0,0.6,0.2222222222222222,1.0,0.4,0.3333333333333333,1.0,0.3,1.0,1.0,0.36,1.0,1.0,0.18,1.0,0.494858106854725,0.5224955967919311,1.0,0.0,1.0
52,TERM_b175720d,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_e37a3817,tfidf_combined_enriched,0.0,0.0,0.0,0.1,1.0,0.2,0.3,1.0,0.3,0.6,1.0,0.3,0.8,1.0,0.16,0.9,1.0,0.09,0.5,0.3040458266401663,0.2906246349515899,1.0,0.0,1.0
52,TERM_dd0104e2,tfidf_combined_enriched,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_fa4623da,tfidf_combined_enriched,0.125,1.0,1.0,0.125,1.0,0.2,0.125,1.0,0.1,0.125,1.0,0.05,0.375,1.0,0.06,0.5,1.0,0.04,1.0,0.1439080115074564,0.2529427027676571,1.0,0.0,1.0
52,TERM_6d64b50a,tfidf_combined_enriched,0.0,0.0,0.0,0.75,1.0,0.6,0.75,1.0,0.3,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.4666666666666667,0.5654495432396527,1.0,0.0,1.0
52,TERM_a9c40215,tfidf_combined_enriched,0.0303030303030303,1.0,1.0,0.1515151515151515,1.0,1.0,0.303030303030303,1.0,1.0,0.5757575757575758,1.0,0.95,1.0,1.0,0.66,1.0,1.0,0.33,1.0,0.9656041190045962,1.0,1.0,0.0,1.0
52,TERM_c52cf01f,tfidf_combined_enriched,0.0625,1.0,1.0,0.25,1.0,0.8,0.5625,1.0,0.9,0.75,1.0,0.6,0.75,1.0,0.24,0.75,1.0,0.12,1.0,0.6806871947496949,0.914856882358379,1.0,0.0,1.0
52,TERM_b2585dab,tfidf_combined_enriched,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_28b3a09f,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_60b4617a,tfidf_combined_enriched,0.0666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_3c8d6126,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_9f4ef2d5,tfidf_combined_enriched,0.0,0.0,0.0,0.0476190476190476,1.0,0.2,0.2857142857142857,1.0,0.6,0.3809523809523809,1.0,0.4,0.5714285714285714,1.0,0.24,0.6190476190476191,1.0,0.13,0.2,0.2369450729820404,0.4362115423097744,1.0,0.0,1.0
52,TERM_4e4a444c,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,TERM_9683b999,tfidf_combined_enriched,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_57cca861,tfidf_combined_enriched,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.8666666666666667,0.9469024295259744,1.0,0.0,1.0
52,TERM_dd90fa53,tfidf_combined_enriched,0.0,0.0,0.0,0.1818181818181818,1.0,0.8,0.1818181818181818,1.0,0.4,0.3181818181818182,1.0,0.35,0.4545454545454545,1.0,0.2,0.5454545454545454,1.0,0.12,0.5,0.2345133291253051,0.4288398090337664,1.0,0.0,1.0
52,TERM_e0522268,tfidf_combined_enriched,0.1,1.0,1.0,0.4,1.0,0.8,0.7,1.0,0.7,1.0,1.0,0.5,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.803856698856699,0.7479350596733328,1.0,0.0,1.0
52,TERM_bda8ba1b,tfidf_combined_enriched,0.1111111111111111,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.45,1.0,1.0,0.18,1.0,1.0,0.09,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_a9e65138,tfidf_combined_enriched,0.0769230769230769,1.0,1.0,0.2307692307692307,1.0,0.6,0.5384615384615384,1.0,0.7,0.8461538461538461,1.0,0.55,0.9230769230769232,1.0,0.24,0.9230769230769232,1.0,0.12,1.0,0.6690342720707094,0.741670249010153,1.0,0.0,1.0
52,TERM_92c3bf86,tfidf_combined_enriched,0.0588235294117647,1.0,1.0,0.1764705882352941,1.0,0.6,0.2352941176470588,1.0,0.4,0.4117647058823529,1.0,0.35,0.8823529411764706,1.0,0.3,1.0,1.0,0.17,1.0,0.446919498607307,0.4847119890255185,1.0,0.0,1.0
52,TERM_815b09a0,tfidf_combined_enriched,0.0,0.0,0.0,0.0526315789473684,1.0,0.2,0.1052631578947368,1.0,0.2,0.4210526315789473,1.0,0.4,0.8947368421052632,1.0,0.34,1.0,1.0,0.19,0.5,0.3798755045043524,0.2051166673279436,1.0,0.0,1.0
52,TERM_e5b2dce8,tfidf_combined_enriched,0.0625,1.0,1.0,0.25,1.0,0.8,0.5,1.0,0.8,0.9375,1.0,0.75,1.0,1.0,0.32,1.0,1.0,0.16,1.0,0.8224865670105608,0.8205228949141826,1.0,0.0,1.0
52,TERM_1cd842bb,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,TERM_412fda21,tfidf_combined_enriched,0.0,0.0,0.0,0.5,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.25,0.4303571428571428,0.5883300173403988,1.0,0.0,1.0
52,TERM_16bebc8b,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,1.0,1.0,0.08,1.0,1.0,0.04,0.0588235294117647,0.0863995395729141,0.0,1.0,0.0,1.0
52,TERM_d99e66fd,tfidf_combined_enriched,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.3333333333333333,0.3666666666666667,0.5437713091520254,1.0,0.0,1.0
52,TERM_762ec557,tfidf_combined_enriched,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.8333333333333333,0.9197207891481876,1.0,0.0,1.0
52,TERM_48c42e64,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.1,0.2857142857142857,1.0,0.1,0.7142857142857143,1.0,0.1,0.7142857142857143,1.0,0.05,0.1666666666666666,0.1022985853380253,0.0979129253499678,1.0,0.0,1.0
52,TERM_0d56b40f,tfidf_combined_enriched,0.0222222222222222,1.0,1.0,0.1111111111111111,1.0,1.0,0.1555555555555555,1.0,0.7,0.3555555555555555,1.0,0.8,0.8888888888888888,1.0,0.8,0.9777777777777776,1.0,0.44,1.0,0.7999256157578745,0.7819835854675755,1.0,0.0,1.0
52,TERM_c226d7f7,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.01,0.0126582278481012,0.0012658227848101,0.0,1.0,0.0,1.0
52,TERM_5b8e2aa9,tfidf_combined_enriched,0.0909090909090909,1.0,1.0,0.3636363636363636,1.0,0.8,0.5454545454545454,1.0,0.6,0.9090909090909092,1.0,0.5,0.9090909090909092,1.0,0.2,0.9090909090909092,1.0,0.1,1.0,0.6718705536887356,0.6528642754944294,1.0,0.0,1.0
52,TERM_eb5ad4a5,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_1d9b6c3f,tfidf_combined_enriched,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.95,0.982892081956688,1.0,0.0,1.0
52,TERM_69e403fd,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_0e1f4b03,tfidf_combined_enriched,0.0019120458891013,1.0,1.0,0.0095602294455066,1.0,1.0,0.0191204588910133,1.0,1.0,0.0363288718929254,1.0,0.95,0.0841300191204589,1.0,0.88,0.1663479923518164,1.0,0.87,1.0,0.1524670196363703,1.0,1.0,0.0,1.0
52,TERM_cab730f8,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.02,1.0,1.0,0.05,0.0294117647058823,0.0444349939900491,0.0,1.0,0.0,1.0
52,TERM_915835c9,tfidf_combined_enriched,0.0,0.0,0.0,0.1052631578947368,1.0,0.4,0.3157894736842105,1.0,0.6,0.6842105263157895,1.0,0.65,1.0,1.0,0.38,1.0,1.0,0.19,0.5,0.5923374939250354,0.5088197627289398,1.0,0.0,1.0
52,TERM_9f1afdf5,tfidf_combined_enriched,0.037037037037037,1.0,1.0,0.1851851851851851,1.0,1.0,0.3703703703703703,1.0,1.0,0.7407407407407407,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.27,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_8f33f251,tfidf_combined_enriched,0.2,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.9266666666666664,0.974742952856788,1.0,0.0,1.0
52,TERM_b879d4bc,tfidf_combined_enriched,0.25,1.0,1.0,0.5,1.0,0.4,0.5,1.0,0.2,0.75,1.0,0.15,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.491514690982776,0.5855700749881525,1.0,0.0,1.0
52,TERM_732de5d6,tfidf_combined_enriched,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_bfb78111,tfidf_combined_enriched,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_45fc5075,tfidf_combined_enriched,0.0833333333333333,1.0,1.0,0.3333333333333333,1.0,0.8,0.5,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.24,1.0,1.0,0.12,1.0,0.6804719117025618,0.6520881886359191,1.0,0.0,1.0
52,TERM_afbb4009,tfidf_combined_enriched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,1.0,0.02,0.0476190476190476,0.0582922824302134,0.0,1.0,0.0,1.0
52,TERM_88777eed,tfidf_combined_enriched,0.0,0.0,0.0,0.1111111111111111,1.0,0.2,0.1111111111111111,1.0,0.1,0.4444444444444444,1.0,0.2,0.7777777777777778,1.0,0.14,0.7777777777777778,1.0,0.07,0.25,0.1511755183814007,0.1012286082123001,1.0,0.0,1.0
52,TERM_06d7b6e4,tfidf_combined_enriched,0.0909090909090909,1.0,1.0,0.2727272727272727,1.0,0.6,0.6363636363636364,1.0,0.7,1.0,1.0,0.55,1.0,1.0,0.22,1.0,1.0,0.11,1.0,0.6687717511246923,0.681660451040628,1.0,0.0,1.0
52,TERM_d270c4ba,tfidf_combined_enriched,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_fe3c20a1,bm25_enriched_k1.2_b0.75,0.0909090909090909,1.0,1.0,0.3636363636363636,1.0,0.8,0.7272727272727273,1.0,0.8,1.0,1.0,0.55,1.0,1.0,0.22,1.0,1.0,0.11,1.0,0.8165990575081484,0.7917063341896681,1.0,0.0,1.0
52,TERM_e751e634,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.4285714285714285,1.0,0.6,0.7142857142857143,1.0,0.5,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,0.3333333333333333,0.544130869130869,0.5467843942868257,1.0,0.0,1.0
52,TERM_63f932bd,bm25_enriched_k1.2_b0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_bf8e0604,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,TERM_77513ad5,bm25_enriched_k1.2_b0.75,0.1666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.12,1.0,1.0,0.06,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_fea993bb,bm25_enriched_k1.2_b0.75,0.2,1.0,1.0,0.6,1.0,0.6,0.8,1.0,0.4,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.7088888888888889,0.8051628502199798,1.0,0.0,1.0
52,TERM_7738cbd0,bm25_enriched_k1.2_b0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_52365c67,bm25_enriched_k1.2_b0.75,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.8095238095238094,0.9217868789962071,1.0,0.0,1.0
52,TERM_c39e8367,bm25_enriched_k1.2_b0.75,0.1428571428571428,1.0,1.0,0.2857142857142857,1.0,0.4,0.2857142857142857,1.0,0.2,0.5714285714285714,1.0,0.2,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.3988709702995417,0.4123144993714362,1.0,0.0,1.0
52,TERM_dbc331f7,bm25_enriched_k1.2_b0.75,0.0769230769230769,1.0,1.0,0.3076923076923077,1.0,0.8,0.6923076923076923,1.0,0.9,1.0,1.0,0.65,1.0,1.0,0.26,1.0,1.0,0.13,1.0,0.8642875098757451,0.9052116356304492,1.0,0.0,1.0
52,TERM_75092b52,bm25_enriched_k1.2_b0.75,0.125,1.0,1.0,0.25,1.0,0.4,0.625,1.0,0.5,1.0,1.0,0.4,1.0,1.0,0.16,1.0,1.0,0.08,1.0,0.6001526251526251,0.6497573911547972,1.0,0.0,1.0
52,TERM_6cadd67f,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,TERM_d7f5b5ba,bm25_enriched_k1.2_b0.75,0.1,1.0,1.0,0.5,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.9142857142857144,0.8701249883466593,1.0,0.0,1.0
52,TERM_a5e30228,bm25_enriched_k1.2_b0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_5df7e0e7,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.5,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.5595238095238095,0.7106752765782569,1.0,0.0,1.0
52,TERM_bd34044f,bm25_enriched_k1.2_b0.75,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.9166666666666666,0.9674679834891692,1.0,0.0,1.0
52,TERM_e8e27759,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.02,0.75,1.0,0.06,0.0204081632653061,0.0291358613337629,0.0,1.0,0.0,1.0
52,TERM_48c08b90,bm25_enriched_k1.2_b0.75,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_b599e128,bm25_enriched_k1.2_b0.75,0.04,1.0,1.0,0.12,1.0,0.6,0.24,1.0,0.6,0.4,1.0,0.5,0.44,1.0,0.22,0.72,1.0,0.18,1.0,0.3514191154676059,0.6530488081313035,1.0,0.0,1.0
52,TERM_63379e61,bm25_enriched_k1.2_b0.75,0.0769230769230769,1.0,1.0,0.3846153846153846,1.0,1.0,0.5384615384615384,1.0,0.7,1.0,1.0,0.65,1.0,1.0,0.26,1.0,1.0,0.13,1.0,0.8392063944100143,0.7846170207230129,1.0,0.0,1.0
52,TERM_4ff7e436,bm25_enriched_k1.2_b0.75,0.125,1.0,1.0,0.625,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.16,1.0,1.0,0.08,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_3220af3b,bm25_enriched_k1.2_b0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.1,0.1,0.2890648263178879,1.0,0.0,1.0
52,TERM_3fba1d62,bm25_enriched_k1.2_b0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_94cf88d5,bm25_enriched_k1.2_b0.75,0.0666666666666666,1.0,1.0,0.2666666666666666,1.0,0.8,0.4666666666666667,1.0,0.7,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.2,0.7333333333333333,1.0,0.11,1.0,0.5195666702989358,0.7573821447149967,1.0,0.0,1.0
52,TERM_eb52f08b,bm25_enriched_k1.2_b0.75,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0
52,TERM_997788ca,bm25_enriched_k1.2_b0.75,0.125,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.16,1.0,1.0,0.08,1.0,0.8338789682539682,0.9165542635924872,1.0,0.0,1.0
52,TERM_07ca62ee,bm25_enriched_k1.2_b0.75,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.05,0.3333333333333333,1.0,0.02,0.3333333333333333,1.0,0.01,1.0,0.3333333333333333,0.4692787260227564,1.0,0.0,1.0
52,TERM_a226227f,bm25_enriched_k1.2_b0.75,0.0476190476190476,1.0,1.0,0.1904761904761904,1.0,0.8,0.2857142857142857,1.0,0.6,0.3809523809523809,1.0,0.4,0.9047619047619048,1.0,0.38,1.0,1.0,0.21,1.0,0.5050372077775832,0.6745711375739728,1.0,0.0,1.0
