term_id,item_id,query,title,category,brand,true_label,prediction,score,score_type,lexical_overlap
TERM_e53ad43f,ITEM_e0bf42a5a6fc,estute omuz çantası,kadın büyük kapasiteli astarlı kaliteli derili omuz çantası,aksesuar/çanta/omuz çantası,estute,0,1,0.8976159130366816,probability,0.2222222222222222
TERM_2e8bf32c,ITEM_7d80b7fa14c3,tyt,yargı yayınları tyt msü kpss için tam marifetli dil bilgisi soru bankası,kitap/eğitim/sınav hazırlık,yargı yayınları,0,1,0.8962418547840874,probability,0.08333333333333333
TERM_63d1762c,ITEM_cc31872ef28a,çeyizlik havlu,"3 ad.30x50cm.,3ad.35x60cm 6.lı ""özel hediyeli"" çeyizlik nakışlı, saçaklı,ponponlu bukle havlu seti",ev & mobilya/ev/banyo/banyo tekstili/havlu,z&n style,0,1,0.8959294083989809,probability,0.18181818181818182
TERM_6d934985,ITEM_bec5c55364a8,nem alıcı,"mor, lavanta - 250gr - nem alıcı aparat (tablet dahil)",banyo yapı & hırdavat/hırdavat/nem alıcı,kufi,0,1,0.8956914062947903,probability,0.2222222222222222
TERM_cfa81de2,ITEM_bb9ad8a3dc0f,banyo gider koku önleyici,"silikon kötü koku önleyici mat, banyo mutfak lavabo balkon gider kapatıcı kapak ,böcek önleyici",süpermarket/ev bakım ve temizlik/ev temizlik/tuvalet temizlik/tuvalet koku giderici,siliconly,0,1,0.8945571122639765,probability,0.3076923076923077
TERM_5ac2b6a3,ITEM_51d967580874,altın bilezik,altın halat burgu bilezik,aksesuar/altın/yatırımlık altın bilezik,tuğrul kuyumculuk,0,1,0.8944976715574554,probability,0.5
TERM_49bf4992,ITEM_fb483629c306,polo yaka tshirt,slim fit pamuklu düz polo yaka tişört,giyim/üst giyim/polo yaka t-shirt,u.s. polo assn.,0,1,0.8940671933478523,probability,0.25
TERM_ef1852f8,ITEM_8ab9b2fcaed5,saç vitamini,dökülme önleyici şok bakım & saç vitamini 5li ampul,kozmetik & kişisel bakım/saç bakım/saç serum ve yağı,motto plus professional,0,1,0.892814168578693,probability,0.2222222222222222
TERM_888f9822,ITEM_a0ee00578c38,giyilebilir battaniye,serona wellsoft peluş kapüşonlu uzun panço yumuşak dokulu giyilebilir tv battaniyesi | z.yeşili,ev & mobilya/ev/ev tekstili/yatak odası tekstili/battaniye/giyilebilir battaniye,mulberry,0,1,0.8922411200454127,probability,0.07692307692307693
TERM_4736ad87,ITEM_df6920b17cf5,the last of us,the last of us part 2 - abby kupa bardak model 1,ev & mobilya/ev/sofra & mutfak/sofra/kupa,pixxa,0,1,0.8919379509225706,probability,0.3333333333333333
TERM_4736ad87,ITEM_fb6f0e969178,the last of us,the last of us part 2 - abby kupa bardak model 1,ev & mobilya/ev/sofra & mutfak/sofra/kupa,pixxa,0,1,0.8919379509225706,probability,0.3333333333333333
TERM_f8c531b6,ITEM_471620288208,çocuk odası raf,ahşap montessori kitaplık çocuk odası eğitici kitaplık,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk & montessori kitaplık,obi atölye,0,1,0.8913599329076975,probability,0.2857142857142857
TERM_9a8b33ee,ITEM_d440f5634f5c,defacto pantolon,bürümcük kumaş slim fit uzun düz paça pantolon,giyim/alt giyim/pantolon,defacto,0,1,0.8911840344772991,probability,0.1111111111111111
TERM_f8dd4474,ITEM_f6f796dd2d45,dinarsu yolluk,seria halı bej rölyef pufy post halı kaymaz taban yıkanabilir yumuşak yüzey halı yolluk,ev & mobilya/mobilya/halı / kilim/yolluk,dinarsu,0,1,0.8909685455928188,probability,0.07692307692307693
TERM_31534def,ITEM_692c05037325,ranza,yavrulu ranza genç odası,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/ranza,fano,0,1,0.8906229679277412,probability,0.25
TERM_06f23595,ITEM_798b9734aed8,gesmoda abiye elbise,g0964 volan detaylı abiye elbise krem,giyim/abiye & mezuniyet elbisesi,gesmoda,0,1,0.888177483156773,probability,0.2857142857142857
TERM_94dfc8fc,ITEM_7a6f8bb30b63,brillant tül perde,tül perde gold motifli işlemeli pamuk keten yumuşak zemin seyrek pileli yeni sezon,ev & mobilya/mobilya/perde/tül perde,brillant,0,1,0.8877856363886312,probability,0.14285714285714285
TERM_a2c2a2ba,ITEM_31e8be359b9e,ford courier koltuk kılıfı,ford courier uyumlu lüks deri oto koltuk kılıfı ön-arka 5li set ticari seri tarçın,otomobil & motosiklet/otomobil/araç içi aksesuarı/oto koltuk kılıf & minder/oto koltuk kılıfı,ackstore,0,1,0.8876147693355941,probability,0.2857142857142857
TERM_6a9e356c,ITEM_e688ffdc599f,mıknatıslı yazı tahtası,yazı tahtası manyetik mıknatıslı,kırtasiye & ofis malzemeleri/kırtasiye/yazı tahtası & pano/yazı tahtası,erdem oyuncak,0,1,0.8856025505734542,probability,0.75
TERM_14f6a480,ITEM_0fd7dbc81347,nemlendirici yüz kremi,"hydra skin effect 72 saat yoğun nemlendirici jel yüz kremi 50ml, hyaluron,dolgunlaştırıcı,canlı cilt",kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz kremi,peter thomas roth,0,1,0.8845281162357158,probability,0.23076923076923078
TERM_de614ee1,ITEM_a3cc9ff9baae,dekoratif tabak & kase,arven dekoratif ayaklı servislik 26 cm,ev & mobilya/ev/ev dekorasyon/dekoratif tabak & kase,hilamingo home,0,1,0.8830636386248041,probability,0.1111111111111111
TERM_31534def,ITEM_8789a27a8fdd,ranza,"ranza, truva çekmeceli ranza",ev & mobilya/mobilya/bebek & çocuk odası mobilyası/ranza,avensis,0,1,0.8826526370483163,probability,0.25
TERM_3efc7757,ITEM_78b79d27c3dc,yazı tahtası,ayaklı manyetik yazı tahtası çift taraflı okul öncesi,kırtasiye & ofis malzemeleri/kırtasiye/yazı tahtası & pano/yazı tahtası,tuvalcim,0,1,0.8825911482182085,probability,0.25
TERM_5477b60f,ITEM_e96bc6adcae5,badem yağı,tatlı badem yağı 250 ml soğuk press 2 adet,kozmetik & kişisel bakım/cilt bakım/cilt bakım yağları/badem yağı,kırıntı,0,1,0.8821936348664261,probability,0.2222222222222222
TERM_686385dd,ITEM_b344904e2fd6,kaşıklık,"kepçelik tezgah üstü saksılık çiçeklil kaşıklık masa üstü kaşıklık tahta, maşa, kaşık 15 cm",ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/kaşıklık,color house,0,1,0.8817996012747354,probability,0.08333333333333333
TERM_e2f8c7e7,ITEM_013f745f5df7,bebe bisküvisi,keçi sütlü bebe bisküvisi 400 gr.,süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek ek besin/bebek bisküvisi,hünnap,0,1,0.8813369650173106,probability,0.3333333333333333
TERM_f6e5f2fc,ITEM_31d5d7a7d09f,bebek uyku seti,"örgülü park beşik uyku seti gri 70x110, 70x120, 70x130, 60x120",ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk uyku seti,juniperus,0,1,0.8813063039260086,probability,0.18181818181818182
TERM_9b578f7c,ITEM_84b4414943bc,eslem tablo,soyut portre kanvas tablo,ev & mobilya/ev/ev dekorasyon/tablo,eslem,0,1,0.8809166821907446,probability,0.2
TERM_c84967e3,ITEM_563bdb92d80e,şarjlı diş fırçası,şarjlı diş fırçası - psc42 3+1 başlık,kozmetik & kişisel bakım/ağız bakım/diş fırçası/şarj edilebilir diş fırçası,oral-b,0,1,0.8806465261776789,probability,0.42857142857142855
TERM_31534def,ITEM_eedf815c34d6,ranza,lüks ranza alt kat kullanımı rahat yer kaplamayan,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/ranza,setay,0,1,0.8806150328838608,probability,0.125
TERM_efdf498d,ITEM_8257c8f0afda,motorsiklet plakalık,cad master 5d ultra parlak kabartma mercedes benz uyumlu takmatik pleksi plakalık,otomobil & motosiklet/otomobil/modifiye ürünleri/oto plakalık,kayapromosyon,0,1,0.8795968388165012,probability,0.07692307692307693
TERM_7abdb561,ITEM_fc9add8e7dd2,ütü masası kılıfı,(hediyeli) optimum park go ütü masası kılıfı örtüsü bezi ev gereçler evtex,ev & mobilya/ev/ev gereçleri/ütü masası ve aksesuarı,gercella,0,1,0.8794778417686924,probability,0.25
TERM_ce2bd6dc,ITEM_61856e3e1b7d,çim biçme,çelik piston sırt tipi benzinli motorlu ot çalı tırpanı çim biçme makinesi tirpan canavar başlık,bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/tırpan,dragro,0,1,0.8792963412283059,probability,0.13333333333333333
TERM_343fe8ee,ITEM_f6075c509767,keramika yemek takımı,fine pearl midnight 62 parça 12 kişilik inci yemek takımı kare,ev & mobilya/ev/sofra & mutfak/sofra/yemek takımı,keramika,0,1,0.8782306983973216,probability,0.16666666666666666
TERM_457556b8,ITEM_822f4ab3b606,kadın büyük beden abiye bluz,kadın büyük beden yaka taş baskı bej garnili volan truvakar kol esnek viskon bluz,giyim/büyük beden/büyük beden bluz,lilas xxl,0,1,0.8780651027062684,probability,0.26666666666666666
TERM_7c9abc7b,ITEM_0ecce7f00a77,balat halı banyo paspası,2'li açık gri banyo halısı peluş post halı klozet takımı 60x60(papatya) ve 80x80(papatya),ev & mobilya/ev/banyo/banyo tekstili/banyo paspası,balat halı,0,1,0.8772898664841605,probability,0.13333333333333333
TERM_780de14e,ITEM_bb5ac60f62cb,deery erkek ayakkabı,erkek bordo hakiki deri günlük comfort ayakkabı,ayakkabı/günlük ayakkabı/loafer ayakkabı,deery,0,1,0.8760376266387696,probability,0.25
TERM_31534def,ITEM_50070936c150,ranza,argimo avangard genç çocuk odası ahşap başlıklı metal ranza ve karyola 90 x 200 ceviz,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/ranza,avensis,0,1,0.8754719634251213,probability,0.06666666666666667
TERM_76e600ed,ITEM_a2a581936bea,dell,"td2760 27"" fhd d-sub+dp+hdmi+usb 10 parmak dokunmatik monitor",elektronik/bilgisayar grubu/monitörler/monitor,dell,0,1,0.875129966483121,probability,0.0
TERM_8f3a5a5a,ITEM_f7dc08d7b239,kadın tesettür gömlek,kadın tesettür keten önü bağlamalı 2 bağcıklı modern şık etek üsttü kahverengi kimono gömlek,giyim/tesettür giyim/tesettür gömlek,exxitcollection,0,1,0.8751058062753908,probability,0.21428571428571427
TERM_eec2182d,ITEM_7e446bcd1a05,ahşap ayaklı sunumluk,natural ahşap ayaklı sunumluk,ev & mobilya/ev/sofra & mutfak/sofra/tabak,keramika,0,1,0.8741599860922081,probability,0.75
TERM_2421a9cf,ITEM_61925f059b4c,bebek & çocuk yastık ve kılıfı,örgü düğüm beyaz top yastık,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk yastık ve kılıfı,örgüyastik,0,1,0.8730418171718991,probability,0.1
TERM_9b1cfe0d,ITEM_315f3bf5579e,defacto mont,regular fit kapüşonlu logolu kemerli mont ig0ig02685ybi çocuk mont ig0ig02685 ybi,giyim/dış giyim/kaban & mont/mont,defacto,0,1,0.8730283613366963,probability,0.09090909090909091
TERM_8ff295f3,ITEM_e84658cfe8c8,yolluk,kaymaz tabanlı kesme kabartmalı salon koridor mutfak hali vizon yolluk ymr 9026 vizon,ev & mobilya/mobilya/halı / kilim/yolluk,viva weaver's,0,1,0.8725891348002297,probability,0.08333333333333333
TERM_c618017b,ITEM_999c25d8d383,925 ayar gümüş küpe,925 ayar gümüş gold rengi sade u şeklinde şarnel küpe,aksesuar/takı & mücevher/küpe/gümüş küpe,nereze,0,1,0.8722795416089808,probability,0.4
TERM_a57cc53a,ITEM_27ecf4f0951d,boks torbası,18 kg l-core deri boks torbası 3571,spor & outdoor/ekipman & aksesuar/boks/boks torbası,lonsdale,0,1,0.8719696231226083,probability,0.2857142857142857
TERM_31534def,ITEM_36683a211ff3,ranza,argimo avangard genç çocuk odası ahşap başlıklı metal ranza ve karyola 90 x 200 ceviz,ev & mobilya/mobilya/bebek & çocuk odası mobilyası/ranza,avensis,0,1,0.8717717460514458,probability,0.06666666666666667
TERM_51efcf6b,ITEM_a4be1d2c2547,kol düğmesi,gümüşi doğal taş görünümlü klasik erkek kol düğmesi,aksesuar/kravat & kol düğmesi/kol düğmesi,yage,0,1,0.8711894026501059,probability,0.25
TERM_0fcba1b1,ITEM_5280a2b49138,tuz,tek kullanımlık stick tuz hijyenik sargılı 1 paket (800gr),süpermarket/gıda & içecek/kuru gıda/tuz,shahpack,0,1,0.8710883757052718,probability,0.1111111111111111
TERM_0bf9e2b5,ITEM_237adef898fb,punch kırlent,kadife dokulu ekru renk kırlent kılıfı dream serisi punch için uygun gizli fermuar,ev & mobilya/ev/ev dekorasyon/kırlent & kırlent kılıfı,vivamaison,0,1,0.8708084021327006,probability,0.15384615384615385
TERM_a2603ecc,ITEM_5e2fab1d62c7,anten,oto anten araba anteni sparco karbon anten çubuğu spor kısa vidalı,otomobil & motosiklet/otomobil/modifiye ürünleri/oto anten,carub,0,1,0.8704808586638365,probability,0.1
TERM_12974fcb,ITEM_b3d6ce91afd9,koltuk yıkama makinası,c 70 sıcak-soğuk sulu halı ve koltuk yıkama makinası,bahçe & elektrikli el aletleri/elektrikli el aletleri/endüstriyel temizleme,cleanvac,0,1,0.8704572922812164,probability,0.3333333333333333
TERM_f8c531b6,ITEM_4baeea99daa4,çocuk odası raf,"adaçayı yeşili montessori çocuk odası anaokulu anasınıfı etkinlik duvar rafı, montessori kitaplığı",ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk & montessori kitaplık,saliha,0,1,0.8695451596726123,probability,0.16666666666666666
TERM_e7412b68,ITEM_4aa8e5b3b1f0,kadın bol paça eşofman altı,erkek gri buggy kesim kışlık içi polarlı bol paça eşofman altı,giyim/büyük beden/büyük beden eşofman altı,vladivosto,0,1,0.869323419637879,probability,0.3333333333333333
TERM_18128e70,ITEM_edbcd315aafe,rampage klavye,rebel siyah low profile red switch us layout rainbow mekanik gaming oyuncu klavye,elektronik/oyun & oyun konsolları/konsol aksesuarları/konsol gamepad ve joystick,rampage,0,1,0.8689118973734985,probability,0.07142857142857142
TERM_ebde0c75,ITEM_6ddcbb4cc33d,mobilya kulpu,"çift delikli siyah 160-192 mm metal köprü kulp, lüks country mutfak mobilya dolap çekmece kulpu",banyo yapı & hırdavat/hırdavat/mobilya kulpu,koçsan,0,1,0.8674875411885331,probability,0.13333333333333333
TERM_de614ee1,ITEM_fe253813f830,dekoratif tabak & kase,bubble dekoratif beton tabak /takı tabağı/bardak altlığı/organizer/sunumluk,ev & mobilya/ev/ev dekorasyon/dekoratif tabak & kase,balleine,0,1,0.8667835352866097,probability,0.16666666666666666
TERM_4c6a5d51,ITEM_f3e9d1a994e9,tv koltuğu,rustik naturel-keten yanık turuncu sallanan sandalye dinlenme emzirme baba tv okuma koltuğu,ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/tv koltuğu,fit care,0,1,0.8665999280659623,probability,0.16666666666666666
TERM_c84967e3,ITEM_2bd3b0b4e783,şarjlı diş fırçası,ocelan x pro dijital şarjlı diş fırçası aurora mor,kozmetik & kişisel bakım/ağız bakım/diş fırçası/şarj edilebilir diş fırçası,oclean,0,1,0.863797026367452,probability,0.3333333333333333
TERM_a49d9b28,ITEM_d61c06d90aca,pilloveland runner & amerikan servisi,punch nakışlı kırlent kılıfı - 43*43 cm - sarı fiyonk - pnk001,ev & mobilya/ev/sofra & mutfak/sofra/runner & amerikan servisi,pilloveland,0,1,0.8634326340733115,probability,0.0
TERM_2819b9df,ITEM_e1b1c9a16540,hawk güneş gözlüğü,hw 1851 01 erkek güneş gözlüğü,aksesuar/gözlük/güneş gözlüğü,hawk,0,1,0.8633019315452819,probability,0.2857142857142857
TERM_90ae7b5c,ITEM_0b15cff4b469,adidas çocuk ayakkabı,kadın günlük ayakkabı breaknet 3.0 jr3560,ayakkabı/spor ayakkabı/sneaker,adidas,0,1,0.8632831207816465,probability,0.125
TERM_1e32d2e1,ITEM_074356350a05,nintendo,pokemon brilliant diamond switch oyun,elektronik/oyun & oyun konsolları/nintendo oyunu,nintendo,0,1,0.862790405465631,probability,0.0
TERM_8ff295f3,ITEM_3da9927c35ee,yolluk,makinede yıkanabilir kaymaz taban leke tutmaz modern kesme yolluk mutfak yolluk halı yolluk,ev & mobilya/mobilya/halı / kilim/yolluk,cool halı,0,1,0.8607696949940782,probability,0.09090909090909091
TERM_376de7c2,ITEM_86664cf99739,tuvalet kağıtlığı,yapışkanlı tuvalet kağıtlığı tutacağı askısı mat siyah metal tuvalet kağıtlık yuvarlak model,ev & mobilya/ev/banyo/banyo aksesuarları/tuvalet kağıtlığı,kale,0,1,0.8604759378938738,probability,0.18181818181818182
TERM_8ef8f600,ITEM_9171e65967b2,çekme helva,çekme helva sade büyük dilim klasik paket 850 gr,süpermarket/gıda & içecek/süt ve kahvaltılık/helva,kastamonu erdem sepetçioğlu,0,1,0.8599814429854323,probability,0.2222222222222222
TERM_9fd5783c,ITEM_c78e7b302098,jack & jones mont,jcounion light padded blocking erkek mont 12285586,giyim/dış giyim/kaban & mont/mont,jack & jones,0,1,0.8598183705656932,probability,0.1
TERM_f6c500ce,ITEM_61606e319cea,ceviz,kuruyemiş ceviz içi 500g – taze ve doğal - zipli ambalaj,süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/ceviz,ezel,0,1,0.8597734698740149,probability,0.09090909090909091
TERM_bc3e1e7e,ITEM_3287c8b56321,makyaj sabitleyici,marshmellow setting spray makyaj sabitleme spreyi,kozmetik & kişisel bakım/makyaj/ten makyajı/makyaj sabitleyici,avon,0,1,0.8597620901243006,probability,0.14285714285714285
TERM_06d6bc37,ITEM_2dbd1ac0e385,salamura asma yaprağı,tokat erbaa damarsız ince asma yaprağı 1.5 kg salamura yaprak taze mahsül,süpermarket/gıda & içecek/hazır gıda/asma yaprağı,hosanli,0,1,0.8593487649391744,probability,0.25
TERM_e9dca0d8,ITEM_96274e870234,makyaj tuvalet masası,1.sınıf premium kalite %100 mdf led işıklı aynalı modern makyaj masası (mm-1010b),ev & mobilya/mobilya/yatak odası/makyaj masası & tuvalet masası,lapiri,0,1,0.8583946635281597,probability,0.15384615384615385
TERM_6adf1d37,ITEM_18cf1bb06820,büyük beden abiye ikili takım,kadın büyük beden kruvaze yaka tek yön payet detaylı bluz esnek pantolon abiye takım 24718,giyim/büyük beden/büyük beden alt - üst takım,laden,0,1,0.8580511236570462,probability,0.25
TERM_8ef8f600,ITEM_9171e65967b2,çekme helva,çekme helva sade büyük dilim klasik paket 410 gr,süpermarket/gıda & içecek/süt ve kahvaltılık/helva,kastamonu erdem sepetçioğlu,0,1,0.8577245998083312,probability,0.2222222222222222
TERM_28f7d964,ITEM_e64c5f728ebb,kız bebek külotlu çorap,kız bebek külotlu çorap fiyonk aksesuarlı,giyim/iç giyim/çorap,katamino,0,1,0.8572513850596507,probability,0.6666666666666666
TERM_b7246590,ITEM_0ca8e1a4f137,kinsmart,mercedes benz x-class metal oyuncak,anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak araba,kinsmart,0,1,0.8570842440845315,probability,0.0
TERM_8ff295f3,ITEM_2e504326dec2,yolluk,gri kaymaz mermer desen kesme rulo özel ölçülü yolluk vh067,ev & mobilya/mobilya/halı / kilim/yolluk,cool halı,0,1,0.856840770306951,probability,0.1
TERM_e795a5a3,ITEM_c587fab4dd9e,hurma,taze hurma 550 gr,süpermarket/gıda & içecek/atıştırmalık/hurma,demre kuruyemiş,0,1,0.8568003295750741,probability,0.25
TERM_de614ee1,ITEM_44a39d439188,dekoratif tabak & kase,"bernami dekoratif takılık, sunumluk, altlık",ev & mobilya/ev/ev dekorasyon/dekoratif tabak & kase,pure,0,1,0.8560140892147753,probability,0.125
TERM_6d934985,ITEM_dfd950cbb784,nem alıcı,"polham otomatik 2 litre banyo,mutfak, çamaşır odası için nem alma cihazı, rutubet ve nem engelleyici",banyo yapı & hırdavat/hırdavat/nem alıcı,braventa collection,0,1,0.8553035563487296,probability,0.06666666666666667
TERM_24768f79,ITEM_6460a5117fe5,çiçek tohumu,10 adet  ithal  çilek  yediveren güney amerika çileği tohumu,bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/tohumlar,ata tohumculuk,0,1,0.8544275975453357,probability,0.1
TERM_fe59b5d1,ITEM_275317a044e9,ççs,ççs kadin omuz çantasi ccs17950,aksesuar/çanta/omuz çantası,ççs,0,1,0.8536558274020372,probability,0.2
TERM_3c63d25b,ITEM_2f5f7a785253,kadın büyük beden ceket,büyük beden kuptan cepli fitilli kadife ceket,giyim/büyük beden/büyük beden ceket,metpoint,0,1,0.8532009569285977,probability,0.375
TERM_abc135ff,ITEM_bd0f797eb4ae,columbia kadın,grand trek iii down kadın kaz tüyü mont,giyim/spor giyim/spor şort,columbia,0,1,0.8526155055742023,probability,0.1111111111111111
TERM_5182c32d,ITEM_467232634673,torpido havlusu,nfs torpido havlusu 1. kalite göğüs havlusu araç örtüsü,otomobil & motosiklet/otomobil/araç içi aksesuarı/torpido aksesuar,ib global,0,1,0.8513172999630136,probability,0.25
TERM_a6522dc8,ITEM_cec797457ce0,bulaşık makinesi,pbl 9951 xya 5 programlı ankastre inox bulaşık makinesi,elektronik/beyaz eşya & iklimlendirme/beyaz eşya/bulaşık makinesi,leisure,0,1,0.8509023997501282,probability,0.2222222222222222
TERM_42d0d5c6,ITEM_9a442cd004b4,empera halı,nera - inherent takma saçaklı modern halı,ev & mobilya/mobilya/halı / kilim/halı,empera,0,1,0.8505711634064061,probability,0.125
TERM_e3867f47,ITEM_3545da15d66d,çelik bileklik,leyla model zirkon taşlı çelik gold bileklik (satıcı ariella design olmalı ),aksesuar/takı & mücevher/bileklik/çelik bileklik,ariella design,0,1,0.8504362058377711,probability,0.16666666666666666
TERM_8452d730,ITEM_ac44c55d65c6,erkek kahverengi sneaker,erkek taba kalın tabanlı bağcıklı deri sneaker,ayakkabı/spor ayakkabı/sneaker,günderi,0,1,0.8497067227383899,probability,0.25
TERM_b58829ea,ITEM_167e4d544223,imoda bluz,kadın siyah uzun kollu önden bağlama detaylı crop top bluz,giyim/üst giyim/bluz & tunik/bluz,imoda,0,1,0.8495131658742843,probability,0.09090909090909091
TERM_251eacad,ITEM_163cf65df909,bizdenperde stor perde,çift mekanizmalı etekli karışık çizgili şantuk koyu gri tül ve stor güneşlik perdeler,ev & mobilya/mobilya/perde/stor perde,bizdenperde,0,1,0.84867911949114,probability,0.06666666666666667
TERM_c7755541,ITEM_a538968ab33d,daniel klein erkek saat,erkek saat 8680161815938,aksesuar/saat,daniel klein,0,1,0.848353482501261,probability,0.4
TERM_21e10ac3,ITEM_6836b973e3f8,armanda ipek şal,çift taraflı düz renk ipek şal 3011-taş,giyim/tesettür giyim/tesettür şal,armanda,0,1,0.8478272608609099,probability,0.25
TERM_04b5aafb,ITEM_6ea3bad5d381,helyum balon,kişiye özel balon kutusu -yenidoğan kız bebek ve anne hediyesi balon kutusu yenidoğan hediyelik,hobi & eğlence/parti malzemeleri/balon,niyet,0,1,0.8465655479061169,probability,0.07692307692307693
TERM_c618017b,ITEM_48b437f58b0d,925 ayar gümüş küpe,925 ayar gümüş minik papatya çocuk küpe,aksesuar/takı & mücevher/küpe/gümüş küpe,lucente jewellery,0,1,0.8448377539747424,probability,0.5714285714285714
TERM_3efc7757,ITEM_14dfd62c13ad,yazı tahtası,çift taraflı abaküslü beyaz manyetik  yazı tahtası,kırtasiye & ofis malzemeleri/kırtasiye/yazı tahtası & pano/yazı tahtası,hobi eğitim,0,1,0.8445749945539269,probability,0.2857142857142857
TERM_e701fad4,ITEM_94643d953407,uyku tulumu,elelelife mevsimlik çoçuk/bebek uyku tulumu 1 tog pudra pato,giyim/bebek giyim/bebek tulumu/uyku tulumu,lilalinda,0,1,0.8444075891990607,probability,0.2
TERM_447d429f,ITEM_a235d69acc48,makyaj fırça,19 parça lüx keseli makyaj fırça seti makyaj süngeri ve fırça seti,kozmetik & kişisel bakım/makyaj/makyaj aksesuarları/makyaj süngeri,acarlar ticaret,0,1,0.843781352648042,probability,0.2222222222222222
TERM_c56c4d11,ITEM_b50b4088a1fe,siyane şal,pamuk ipek şal - yeni hologram - kot mavisi,aksesuar/şal & fular & eşarp/şal,siyane,0,1,0.8434936682864128,probability,0.1111111111111111
TERM_780de14e,ITEM_7265a91d8d4e,deery erkek ayakkabı,hakiki deri lacivert erkek loafer ayakkabı,ayakkabı/günlük ayakkabı/loafer ayakkabı,deery,0,1,0.8430190812046008,probability,0.2857142857142857
TERM_57ef29a4,ITEM_dba485661a58,tütsü,adaçayı (sage) çubuk tütsü - 20 adet çubuk,ev & mobilya/ev/ev dekorasyon/tütsü ve buhurdanlık,sin istanbul,0,1,0.8422671987196245,probability,0.14285714285714285
TERM_0bf9e2b5,ITEM_a8743711fedb,punch kırlent,panoroma sade düz dekoratif yastık kılıfı – punch yapılabilir kırlent kılıfı – hardal,ev & mobilya/ev/ev dekorasyon/kırlent & kırlent kılıfı,panchy canky,0,1,0.8418392129168724,probability,0.18181818181818182
TERM_d2fd1060,ITEM_768e2aa4e01f,sünnet davetiyesi,sünnet davetiyesi - 50-adet - 2025 yeni - sünnet davetiye modelleri - 9201,hobi & eğlence/parti malzemeleri/davetiye,iklim davetiye,0,1,0.8411820775771307,probability,0.2222222222222222
TERM_115367ca,ITEM_16da053492cd,mp player ses kayıt cihazı,mp3 çalar ses kayıt fm radyo sd kart girişli mp4 player 1.8 inç renkli ekran,elektronik/hoparlör & projeksiyon sistemleri/müzik sistemleri/mp player & ses kayıt cihazı,pasaco,0,1,0.8402484053486703,probability,0.17647058823529413
TERM_0f4bd94f,ITEM_d491fcf611b4,asics koşu ayakkabısı,gel-nimbus 27 kadın kahverengi sarı koşu ayakkabısı 1012b753-702,ayakkabı/spor ayakkabı/voleybol ayakkabısı,asics,0,1,0.8402296577342487,probability,0.2222222222222222
TERM_3efc7757,ITEM_6e259d016c9f,yazı tahtası,şeffaf yazı tahtası 150x300 cm statik akıllı kağıt tahta kalem hediyeli,kırtasiye & ofis malzemeleri/kırtasiye/yazı tahtası & pano/yazı tahtası,tutturx,0,1,0.8399826332559489,probability,0.18181818181818182
TERM_1d2fbc78,ITEM_c1f510e4438a,adidas kadın beyaz spor ayakkabı,edgeride - rekze erkek beyaz spor ayakkabı 232835 wht,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,adidas,0,1,0.8385743840430588,probability,0.2727272727272727
TERM_31534def,ITEM_bf437a426860,ranza,theo ranza yavru yataklı karyola kasa,ev & mobilya/mobilya/salon & oturma odası/tv sehpa & ünitesi,doğtaş,0,1,0.8378648659107151,probability,0.16666666666666666
TERM_fe156353,ITEM_b59cd905cebd,ahşap ayaklı askılık,"duvar rayı askılık siyah askı mutfak askısı sepetli askılık, siyah retro sepet ve askılık,",ev & mobilya/mobilya/antre & hol/askılık,ikea,0,1,0.8370250877876108,probability,0.07142857142857142
TERM_5eb4f77e,ITEM_03e734eeaf88,yatak koruyucu alez,kapitone fitted full kenar su sıvı geçirmez yatak koruyucu alez çarşaf beyaz,ev & mobilya/ev/ev tekstili/yatak odası tekstili/alez,decovilla,0,1,0.8354927501283573,probability,0.25
TERM_121ef82f,ITEM_3fb45b293a23,artavessa tablo,3 parça ahşap çerçeve görünümlü mdf tablo seti - ersycrvsz3set4,ev & mobilya/ev/ev dekorasyon/tablo,artavessa,0,1,0.8342746428646419,probability,0.09090909090909091
TERM_e795a5a3,ITEM_f376cbc689ed,hurma,hurma medium ( 500 gr ),süpermarket/gıda & içecek/atıştırmalık/hurma,sultan pestil,0,1,0.8325182947933842,probability,0.16666666666666666
