term_id,retrieval_mode,item_id,retrieval_rank,retrieval_score,v1_probability
TERM_387af250,hybrid_rrf,ITEM_588ae6b56ac3,62,0.01818181818181818,0.00700873158710876
TERM_387af250,hybrid_rrf,ITEM_7c24e827ad0b,63,0.01818181818181818,0.002204676596096292
TERM_387af250,hybrid_rrf,ITEM_9ae63d930dc4,64,0.017857142857142856,0.002233347256599124
TERM_387af250,hybrid_rrf,ITEM_597f957ce83e,65,0.017543859649122806,0.007580437633014817
TERM_387af250,hybrid_rrf,ITEM_824f392f9246,66,0.017543859649122806,0.0015177586440044222
TERM_387af250,hybrid_rrf,ITEM_3056a6038ffc,67,0.017241379310344827,0.011203900044928354
TERM_387af250,hybrid_rrf,ITEM_f7c48d949921,68,0.017241379310344827,0.018558742909386337
TERM_387af250,hybrid_rrf,ITEM_c780f5c97b54,69,0.01694915254237288,0.053125837463866614
TERM_387af250,hybrid_rrf,ITEM_2bbb5c6fe4a2,70,0.016666666666666666,0.028752114175316944
TERM_387af250,hybrid_rrf,ITEM_1e1f4056b3e6,71,0.01639344262295082,0.005393402373572244
TERM_387af250,hybrid_rrf,ITEM_e3ed0b89a363,72,0.01639344262295082,0.03814365859229105
TERM_387af250,hybrid_rrf,ITEM_619175a9fcc0,73,0.016129032258064516,0.0016228434557468258
TERM_387af250,hybrid_rrf,ITEM_c0468abc5454,74,0.016129032258064516,0.002731735010722088
TERM_387af250,hybrid_rrf,ITEM_33db968d9009,75,0.015873015873015872,0.0031174954605155936
TERM_387af250,hybrid_rrf,ITEM_990e9e8c62e2,76,0.015873015873015872,0.010520418422434799
TERM_387af250,hybrid_rrf,ITEM_8b5a4402c6f8,77,0.015625,0.01257707517452628
TERM_387af250,hybrid_rrf,ITEM_9f25663966a1,78,0.015625,0.015746907312787533
TERM_387af250,hybrid_rrf,ITEM_276c45758ef6,79,0.015384615384615385,0.004845256802874031
TERM_387af250,hybrid_rrf,ITEM_93d683ca75e5,80,0.015384615384615385,0.012275712176383858
TERM_387af250,hybrid_rrf,ITEM_cafd2380f7c1,81,0.015151515151515152,0.000978225999252843
TERM_387af250,hybrid_rrf,ITEM_dcd0745ee60c,82,0.015151515151515152,0.014658581285671334
TERM_387af250,hybrid_rrf,ITEM_71a50599296f,83,0.014925373134328358,0.009071981642577349
TERM_387af250,hybrid_rrf,ITEM_796be0e00865,84,0.014925373134328358,0.01747123251302635
TERM_387af250,hybrid_rrf,ITEM_86313a5feede,85,0.014705882352941176,0.020679660829687238
TERM_387af250,hybrid_rrf,ITEM_c6223714008e,86,0.014705882352941176,0.0013768215987654982
TERM_387af250,hybrid_rrf,ITEM_4a4a10e1c129,87,0.014492753623188406,0.0021346383174494434
TERM_387af250,hybrid_rrf,ITEM_86931e711cfc,88,0.014492753623188406,0.016912050712488164
TERM_387af250,hybrid_rrf,ITEM_6b2d033aac89,89,0.014285714285714285,0.01139732776398597
TERM_387af250,hybrid_rrf,ITEM_e76a0ba45a73,90,0.014285714285714285,0.004061269853983965
TERM_387af250,hybrid_rrf,ITEM_758d78d6e6d7,91,0.014084507042253521,0.0018033703572224496
TERM_387af250,hybrid_rrf,ITEM_8906d7d80e62,92,0.013888888888888888,0.0009749422159436764
TERM_387af250,hybrid_rrf,ITEM_8b63c37e1b34,93,0.013888888888888888,0.005105234165751212
TERM_387af250,hybrid_rrf,ITEM_8aee4b13df39,94,0.0136986301369863,0.0013722957257777447
TERM_387af250,hybrid_rrf,ITEM_bc8d7027d0cb,95,0.0136986301369863,0.025185437945488377
TERM_387af250,hybrid_rrf,ITEM_84415946f7a2,96,0.013513513513513514,0.008232002746692595
TERM_387af250,hybrid_rrf,ITEM_ed3a9bf08920,97,0.013513513513513514,0.004018491836634121
TERM_387af250,hybrid_rrf,ITEM_a3cdf705241b,98,0.013333333333333334,0.0026133778836844204
TERM_387af250,hybrid_rrf,ITEM_024d03028819,99,0.013157894736842105,0.008822369771366355
TERM_387af250,hybrid_rrf,ITEM_c212312a06dd,100,0.013157894736842105,0.020611474764050553
TERM_95ca8b8b,tfidf,ITEM_c1a12e8d73ee,1,0.4422504807884511,0.551519478418991
TERM_95ca8b8b,tfidf,ITEM_697adb1dad98,2,0.37296075088406466,0.19121339318593591
TERM_95ca8b8b,tfidf,ITEM_a900088e9916,3,0.36462579571451437,0.5284057025009227
TERM_95ca8b8b,tfidf,ITEM_fdf8ee1c0049,4,0.33507575390488026,0.43036855679624136
TERM_95ca8b8b,tfidf,ITEM_8d04a08a2cd2,5,0.3304344224647654,0.7065783553296747
TERM_95ca8b8b,tfidf,ITEM_b5cf04a0d2b1,6,0.31786768038208335,0.14230800150441436
TERM_95ca8b8b,tfidf,ITEM_b1bd4d98b9a4,7,0.2894157925730413,0.25524982062351387
TERM_95ca8b8b,tfidf,ITEM_a731670b54d0,8,0.26464802831096257,0.5092653475171962
TERM_95ca8b8b,tfidf,ITEM_1551ddb71d7c,9,0.18895116642010806,0.037552477353436996
TERM_95ca8b8b,tfidf,ITEM_3aad19d0506f,10,0.18559411143434407,0.007136442867617955
TERM_95ca8b8b,tfidf,ITEM_3cb22a0cd6ff,11,0.13626414970106585,0.2018798978221257
TERM_95ca8b8b,tfidf,ITEM_688231b7d447,12,0.13436442183546282,0.1121096866703832
TERM_95ca8b8b,tfidf,ITEM_e8ae48f2378f,13,0.12519613210401015,0.21456564795521216
TERM_95ca8b8b,tfidf,ITEM_b99b491e117e,14,0.12477091421031937,0.2857037440827705
TERM_95ca8b8b,tfidf,ITEM_52123dc5726d,15,0.12385042826464843,0.09999813524239913
TERM_95ca8b8b,tfidf,ITEM_da7f70c4976f,16,0.1237684493594828,0.2566289140362827
TERM_95ca8b8b,tfidf,ITEM_e630b143d635,17,0.1202314240710228,0.2872319943510621
TERM_95ca8b8b,tfidf,ITEM_72c1595a76a5,18,0.11895498325562337,0.2929798185820264
TERM_95ca8b8b,tfidf,ITEM_619a00307247,19,0.11758470565325271,0.08418505411506096
TERM_95ca8b8b,tfidf,ITEM_fe0c15abdbaa,20,0.11594127775561956,0.21049505624122294
TERM_95ca8b8b,tfidf,ITEM_b87e0734906a,21,0.11471197194890886,0.24837860622659916
TERM_95ca8b8b,tfidf,ITEM_92b618842eba,22,0.11435040898728792,0.056911948608636284
TERM_95ca8b8b,tfidf,ITEM_bdbc8681b98d,23,0.1137920460372733,0.2623545052908169
TERM_95ca8b8b,tfidf,ITEM_74dbf4139c93,24,0.11369117854336747,0.051407965507107335
TERM_95ca8b8b,tfidf,ITEM_d1ac6bb9cdfd,25,0.11362961817904878,0.26797828116128697
TERM_95ca8b8b,tfidf,ITEM_5aa713b6961f,26,0.11356987536698077,0.037921621604329846
TERM_95ca8b8b,tfidf,ITEM_de592753eb8f,27,0.11338243978860832,0.20533087757145363
TERM_95ca8b8b,tfidf,ITEM_38c917fa5e84,28,0.11318259251430904,0.17761706732577026
TERM_95ca8b8b,tfidf,ITEM_9577096c11f8,29,0.1122580198001108,0.012933863472004335
TERM_95ca8b8b,tfidf,ITEM_47554653bc6f,30,0.11215494672890916,0.3786414485599104
TERM_95ca8b8b,tfidf,ITEM_60d961a6aba4,31,0.11205653524797418,0.046798667550384136
TERM_95ca8b8b,tfidf,ITEM_b748cbc58c8e,32,0.11202467747963654,0.1680522904797514
TERM_95ca8b8b,tfidf,ITEM_36beb54df383,33,0.11140923507009214,0.07456516426445035
TERM_95ca8b8b,tfidf,ITEM_19dea4512508,34,0.11116172901173343,0.10015610092174848
TERM_95ca8b8b,tfidf,ITEM_12fd3f2c0273,35,0.11113850886193555,0.24895807739468898
TERM_95ca8b8b,tfidf,ITEM_26db23cd5746,36,0.11095481537155123,0.03809547591614662
TERM_95ca8b8b,tfidf,ITEM_0c81b862a0d3,37,0.11089493674336667,0.08160244249011221
TERM_95ca8b8b,tfidf,ITEM_af55751f59d8,38,0.109323953365459,0.4819628402261635
TERM_95ca8b8b,tfidf,ITEM_a3c1162f81c0,39,0.10913772080593515,0.3719128867762012
TERM_95ca8b8b,tfidf,ITEM_81fbf596aabf,40,0.1090000222892005,0.24588924937804177
TERM_95ca8b8b,tfidf,ITEM_2faf997a1b66,41,0.10816086543108178,0.0514247801922769
TERM_95ca8b8b,tfidf,ITEM_936052d6f754,42,0.10780951828277134,0.08781537267105743
TERM_95ca8b8b,tfidf,ITEM_def76a3001c9,43,0.10729004560055094,0.19461665665671365
TERM_95ca8b8b,tfidf,ITEM_0c7d44780f45,44,0.10725880596920337,0.15057919048956686
TERM_95ca8b8b,tfidf,ITEM_1284dbae2f39,45,0.10667530371435019,0.332641331205093
TERM_95ca8b8b,tfidf,ITEM_ee2e54984f60,46,0.10652046207397099,0.14922150295318054
TERM_95ca8b8b,tfidf,ITEM_e7ff3e59f43b,47,0.10648558924135955,0.1270744759295778
TERM_95ca8b8b,tfidf,ITEM_5f4979ce9ff0,48,0.10612638135204945,0.23919072357314566
TERM_95ca8b8b,tfidf,ITEM_3e5ad51aff29,49,0.10585011630433003,0.03589898904842164
TERM_95ca8b8b,tfidf,ITEM_af233161740d,50,0.10584742476322206,0.12808355962079374
TERM_95ca8b8b,tfidf,ITEM_e85244829f84,51,0.10495412961908182,0.05288237135442575
TERM_95ca8b8b,tfidf,ITEM_d86af6234c03,52,0.1047707373939408,0.10116092309050519
TERM_95ca8b8b,tfidf,ITEM_1cbe2cf7f42d,53,0.10410475875564071,0.2996298160668283
TERM_95ca8b8b,tfidf,ITEM_88e8d267f08b,54,0.10379899864741332,0.18353232865383806
TERM_95ca8b8b,tfidf,ITEM_0b54d81a756b,55,0.10376415964350974,0.11354129005460657
TERM_95ca8b8b,tfidf,ITEM_20dcd8086199,56,0.10358370020028856,0.17435988264431168
TERM_95ca8b8b,tfidf,ITEM_19c0e2df48ce,57,0.10356653309160163,0.2703063716087298
TERM_95ca8b8b,tfidf,ITEM_1c8173cf7852,58,0.10353881690911743,0.259218858615221
TERM_95ca8b8b,tfidf,ITEM_eb92d35dedcd,59,0.10315128552826439,0.24937005360540473
TERM_95ca8b8b,tfidf,ITEM_40c0ff53953c,60,0.10286171723498982,0.09369902701423558
TERM_95ca8b8b,tfidf,ITEM_c0a7b9a8edd7,61,0.10281874707083033,0.7648661729849516
TERM_95ca8b8b,tfidf,ITEM_de70c76de97e,62,0.10258700341228666,0.2997743635875617
TERM_95ca8b8b,tfidf,ITEM_d6dd97cf5026,63,0.10217461650072876,0.349610689911367
TERM_95ca8b8b,tfidf,ITEM_e92fc1c13ae9,64,0.10189330779464478,0.519354593262861
TERM_95ca8b8b,tfidf,ITEM_d35ecbdee9ee,65,0.10176844345427824,0.09797869022877158
TERM_95ca8b8b,tfidf,ITEM_4b81c140ca1c,66,0.10126398478027984,0.18920692531770675
TERM_95ca8b8b,tfidf,ITEM_23c6bf7902f2,67,0.10119593047580647,0.03927444672182722
TERM_95ca8b8b,tfidf,ITEM_56f15d33dd86,68,0.10117871977405642,0.0627848062462238
TERM_95ca8b8b,tfidf,ITEM_4e293eca9f04,69,0.10084956055920535,0.3027781746799213
TERM_95ca8b8b,tfidf,ITEM_f9dec2c8d0dd,70,0.10060479221299728,0.2733588032282486
TERM_95ca8b8b,tfidf,ITEM_84afd6d18c9e,71,0.10046472036002146,0.26020288419077675
TERM_95ca8b8b,tfidf,ITEM_ab9e2b1f1229,72,0.10046408829913739,0.23559680534656469
TERM_95ca8b8b,tfidf,ITEM_fb694300f78b,73,0.10041735595945545,0.37493259263655165
TERM_95ca8b8b,tfidf,ITEM_fb57a7db6bd0,74,0.10035590115137238,0.2221851782864169
TERM_95ca8b8b,tfidf,ITEM_6d315bb4df9d,75,0.10031279881269389,0.24682598849914383
TERM_95ca8b8b,tfidf,ITEM_5192f68ddc64,76,0.09985075495275464,0.17310294849884014
TERM_95ca8b8b,tfidf,ITEM_fc688ecadd4f,77,0.09974397904175178,0.06947681414235415
TERM_95ca8b8b,tfidf,ITEM_8d3dfc4ca74d,78,0.09974116887216897,0.2253679059399511
TERM_95ca8b8b,tfidf,ITEM_b29201c14cb6,79,0.09967922916717485,0.17568690243436927
TERM_95ca8b8b,tfidf,ITEM_6db8c97e1eb1,80,0.09936999255601989,0.23805649065897264
TERM_95ca8b8b,tfidf,ITEM_b314f3a204f4,81,0.09931339552065943,0.12130762669280072
TERM_95ca8b8b,tfidf,ITEM_bba04d9a57ba,82,0.09905005658924461,0.0424149550089408
TERM_95ca8b8b,tfidf,ITEM_0dbb008bef4c,83,0.09890360627722225,0.041639258832657185
TERM_95ca8b8b,tfidf,ITEM_96849b448e28,84,0.09886717336315368,0.38078203477722444
TERM_95ca8b8b,tfidf,ITEM_a9c4ee972002,85,0.09873211200758575,0.04104284766859443
TERM_95ca8b8b,tfidf,ITEM_a689f4bc1d24,86,0.09838251292768382,0.10428858444362393
TERM_95ca8b8b,tfidf,ITEM_e72d519af632,87,0.09836177528412013,0.13329701494339716
TERM_95ca8b8b,tfidf,ITEM_b05f20805e0c,88,0.09834473259403917,0.1784357298166796
TERM_95ca8b8b,tfidf,ITEM_3b54c49541c8,89,0.09819953710973199,0.0396692046902465
TERM_95ca8b8b,tfidf,ITEM_7fd2f9b41022,90,0.09801860579897463,0.21578624551857836
TERM_95ca8b8b,tfidf,ITEM_fb3d9acd52c3,91,0.09785620728234674,0.3065687369639168
TERM_95ca8b8b,tfidf,ITEM_202d6189fcfc,92,0.09774571268900606,0.23551172579426125
TERM_95ca8b8b,tfidf,ITEM_70b90670ef63,93,0.09756373986036543,0.37784084845939775
TERM_95ca8b8b,tfidf,ITEM_e6de73f5ba6d,94,0.09724448465251462,0.30258893804306025
TERM_95ca8b8b,tfidf,ITEM_b3a65a9b6079,95,0.0970459708597609,0.4316211171665065
TERM_95ca8b8b,tfidf,ITEM_40ad323efa8b,96,0.09682018000393497,0.15582108108251852
TERM_95ca8b8b,tfidf,ITEM_e5196208c50e,97,0.09662574602418787,0.19493280202796504
TERM_95ca8b8b,tfidf,ITEM_d37f9b6c7af6,98,0.09653502299318162,0.36250580394921805
TERM_95ca8b8b,tfidf,ITEM_d76d7367eaaa,99,0.09648568363376264,0.07568347366993092
TERM_95ca8b8b,tfidf,ITEM_b461e7e05eaa,100,0.09643165455857083,0.1554910082256317
TERM_95ca8b8b,hybrid_rrf,ITEM_c1a12e8d73ee,1,0.09523809523809523,0.551519478418991
TERM_95ca8b8b,hybrid_rrf,ITEM_697adb1dad98,2,0.09090909090909091,0.19121339318593591
TERM_95ca8b8b,hybrid_rrf,ITEM_a900088e9916,3,0.08695652173913043,0.5284057025009227
TERM_95ca8b8b,hybrid_rrf,ITEM_fdf8ee1c0049,4,0.08333333333333333,0.43036855679624136
TERM_95ca8b8b,hybrid_rrf,ITEM_b5cf04a0d2b1,5,0.07846153846153847,0.14230800150441436
TERM_95ca8b8b,hybrid_rrf,ITEM_8d04a08a2cd2,6,0.0757142857142857,0.7065783553296747
TERM_95ca8b8b,hybrid_rrf,ITEM_b1bd4d98b9a4,7,0.0754985754985755,0.25524982062351387
TERM_95ca8b8b,hybrid_rrf,ITEM_1551ddb71d7c,8,0.07151979565772669,0.037552477353436996
TERM_95ca8b8b,hybrid_rrf,ITEM_a731670b54d0,9,0.06696428571428571,0.5092653475171962
TERM_95ca8b8b,hybrid_rrf,ITEM_3cb22a0cd6ff,10,0.05928509154315606,0.2018798978221257
TERM_95ca8b8b,hybrid_rrf,ITEM_b99b491e117e,11,0.052667578659370724,0.2857037440827705
TERM_95ca8b8b,hybrid_rrf,ITEM_3aad19d0506f,12,0.051515151515151514,0.007136442867617955
TERM_95ca8b8b,hybrid_rrf,ITEM_74dbf4139c93,13,0.038856304985337244,0.051407965507107335
TERM_95ca8b8b,hybrid_rrf,ITEM_6707aac10c93,14,0.034482758620689655,0.2433892603393988
TERM_95ca8b8b,hybrid_rrf,ITEM_39bd1de9c352,15,0.03333333333333333,0.3484585700610742
TERM_95ca8b8b,hybrid_rrf,ITEM_de70c76de97e,16,0.03260328521652563,0.2997743635875617
TERM_95ca8b8b,hybrid_rrf,ITEM_a013c95f161e,17,0.03225806451612903,0.20324380412959658
TERM_95ca8b8b,hybrid_rrf,ITEM_36beb54df383,18,0.03220125786163522,0.07456516426445035
TERM_95ca8b8b,hybrid_rrf,ITEM_fb3d9acd52c3,19,0.031736281736281735,0.3065687369639168
TERM_95ca8b8b,hybrid_rrf,ITEM_688231b7d447,20,0.03125,0.1121096866703832
TERM_95ca8b8b,hybrid_rrf,ITEM_160b11a9a261,21,0.030303030303030304,0.03185940095014915
TERM_95ca8b8b,hybrid_rrf,ITEM_e8ae48f2378f,22,0.030303030303030304,0.21456564795521216
TERM_95ca8b8b,hybrid_rrf,ITEM_69a81b3c9d8c,23,0.029411764705882353,0.03129780118583778
TERM_95ca8b8b,hybrid_rrf,ITEM_52123dc5726d,24,0.02857142857142857,0.09999813524239913
TERM_95ca8b8b,hybrid_rrf,ITEM_9b1e15beb687,25,0.02857142857142857,0.10766720456679789
TERM_95ca8b8b,hybrid_rrf,ITEM_00078777fa54,26,0.027777777777777776,0.12081367300263286
TERM_95ca8b8b,hybrid_rrf,ITEM_da7f70c4976f,27,0.027777777777777776,0.2566289140362827
TERM_95ca8b8b,hybrid_rrf,ITEM_e630b143d635,28,0.02702702702702703,0.2872319943510621
TERM_95ca8b8b,hybrid_rrf,ITEM_72c1595a76a5,29,0.02631578947368421,0.2929798185820264
TERM_95ca8b8b,hybrid_rrf,ITEM_bd12c474c752,30,0.02631578947368421,0.1541236980792696
TERM_95ca8b8b,hybrid_rrf,ITEM_ee2e54984f60,31,0.026262626262626265,0.14922150295318054
TERM_95ca8b8b,hybrid_rrf,ITEM_619a00307247,32,0.02564102564102564,0.08418505411506096
TERM_95ca8b8b,hybrid_rrf,ITEM_90103ee14b19,33,0.02564102564102564,0.04219664608427358
TERM_95ca8b8b,hybrid_rrf,ITEM_3e5ad51aff29,34,0.025245441795231416,0.03589898904842164
TERM_95ca8b8b,hybrid_rrf,ITEM_64818505ac71,35,0.025,0.41228178660018366
TERM_95ca8b8b,hybrid_rrf,ITEM_fe0c15abdbaa,36,0.025,0.21049505624122294
TERM_95ca8b8b,hybrid_rrf,ITEM_b87e0734906a,37,0.024390243902439025,0.24837860622659916
TERM_95ca8b8b,hybrid_rrf,ITEM_e0206c8ad18d,38,0.024390243902439025,0.16582600869873604
TERM_95ca8b8b,hybrid_rrf,ITEM_92b618842eba,39,0.023809523809523808,0.056911948608636284
TERM_95ca8b8b,hybrid_rrf,ITEM_c2db4d886bf8,40,0.023809523809523808,0.053055531145908476
TERM_95ca8b8b,hybrid_rrf,ITEM_bdbc8681b98d,41,0.023255813953488372,0.2623545052908169
TERM_95ca8b8b,hybrid_rrf,ITEM_b3a65a9b6079,42,0.02318840579710145,0.4316211171665065
TERM_95ca8b8b,hybrid_rrf,ITEM_e92fc1c13ae9,43,0.022774327122153208,0.519354593262861
TERM_95ca8b8b,hybrid_rrf,ITEM_602fea4395aa,44,0.022222222222222223,0.11248022904556106
TERM_95ca8b8b,hybrid_rrf,ITEM_d1ac6bb9cdfd,45,0.022222222222222223,0.26797828116128697
TERM_95ca8b8b,hybrid_rrf,ITEM_e5196208c50e,46,0.022060522060522062,0.19493280202796504
TERM_95ca8b8b,hybrid_rrf,ITEM_2a2d4846f531,47,0.021739130434782608,0.1938558242708426
TERM_95ca8b8b,hybrid_rrf,ITEM_5aa713b6961f,48,0.021739130434782608,0.037921621604329846
TERM_95ca8b8b,hybrid_rrf,ITEM_de592753eb8f,49,0.02127659574468085,0.20533087757145363
TERM_95ca8b8b,hybrid_rrf,ITEM_f3ec647ef5c6,50,0.02127659574468085,0.0989398861621151
TERM_95ca8b8b,hybrid_rrf,ITEM_38c917fa5e84,51,0.020833333333333332,0.17761706732577026
TERM_95ca8b8b,hybrid_rrf,ITEM_992c0dd60f8f,52,0.020833333333333332,0.13829020204895381
TERM_95ca8b8b,hybrid_rrf,ITEM_9577096c11f8,53,0.02040816326530612,0.012933863472004335
TERM_95ca8b8b,hybrid_rrf,ITEM_47554653bc6f,54,0.02,0.3786414485599104
TERM_95ca8b8b,hybrid_rrf,ITEM_ab468fb1f29f,55,0.02,0.049951751318422125
TERM_95ca8b8b,hybrid_rrf,ITEM_fb57a7db6bd0,56,0.019647306881349434,0.2221851782864169
TERM_95ca8b8b,hybrid_rrf,ITEM_18536bad7097,57,0.0196078431372549,0.07655553310937983
TERM_95ca8b8b,hybrid_rrf,ITEM_60d961a6aba4,58,0.0196078431372549,0.046798667550384136
TERM_95ca8b8b,hybrid_rrf,ITEM_04bacfca2ea1,59,0.019230769230769232,0.2493270307542378
TERM_95ca8b8b,hybrid_rrf,ITEM_b748cbc58c8e,60,0.019230769230769232,0.1680522904797514
TERM_95ca8b8b,hybrid_rrf,ITEM_2ead6e37d29b,61,0.018867924528301886,0.043253375059325964
TERM_95ca8b8b,hybrid_rrf,ITEM_19dea4512508,62,0.018518518518518517,0.10015610092174848
TERM_95ca8b8b,hybrid_rrf,ITEM_49c3aec4e3f9,63,0.018518518518518517,0.36180311335689974
TERM_95ca8b8b,hybrid_rrf,ITEM_12fd3f2c0273,64,0.01818181818181818,0.24895807739468898
TERM_95ca8b8b,hybrid_rrf,ITEM_26db23cd5746,65,0.017857142857142856,0.03809547591614662
TERM_95ca8b8b,hybrid_rrf,ITEM_8e5e1c130b09,66,0.017857142857142856,0.2764171847224377
TERM_95ca8b8b,hybrid_rrf,ITEM_0c81b862a0d3,67,0.017543859649122806,0.08160244249011221
TERM_95ca8b8b,hybrid_rrf,ITEM_1f6a62de8bd9,68,0.017543859649122806,0.1553534732980653
TERM_95ca8b8b,hybrid_rrf,ITEM_af55751f59d8,69,0.017241379310344827,0.4819628402261635
TERM_95ca8b8b,hybrid_rrf,ITEM_feb4a57db20e,70,0.017241379310344827,0.16571238137763075
TERM_95ca8b8b,hybrid_rrf,ITEM_1f43fd9c538c,71,0.01694915254237288,0.13100532246388175
TERM_95ca8b8b,hybrid_rrf,ITEM_a3c1162f81c0,72,0.01694915254237288,0.3719128867762012
TERM_95ca8b8b,hybrid_rrf,ITEM_81fbf596aabf,73,0.016666666666666666,0.24588924937804177
TERM_95ca8b8b,hybrid_rrf,ITEM_e82607788c83,74,0.016666666666666666,0.27730215614870163
TERM_95ca8b8b,hybrid_rrf,ITEM_2faf997a1b66,75,0.01639344262295082,0.0514247801922769
TERM_95ca8b8b,hybrid_rrf,ITEM_c3071c28a47d,76,0.01639344262295082,0.21268148799486772
TERM_95ca8b8b,hybrid_rrf,ITEM_936052d6f754,77,0.016129032258064516,0.08781537267105743
TERM_95ca8b8b,hybrid_rrf,ITEM_d052dc9c248c,78,0.015873015873015872,0.022110839706420513
TERM_95ca8b8b,hybrid_rrf,ITEM_def76a3001c9,79,0.015873015873015872,0.19461665665671365
TERM_95ca8b8b,hybrid_rrf,ITEM_0c7d44780f45,80,0.015625,0.15057919048956686
TERM_95ca8b8b,hybrid_rrf,ITEM_207a55b72a62,81,0.015625,0.24577249535680137
TERM_95ca8b8b,hybrid_rrf,ITEM_1284dbae2f39,82,0.015384615384615385,0.332641331205093
TERM_95ca8b8b,hybrid_rrf,ITEM_f691a15ab29c,83,0.015384615384615385,0.4163766460254687
TERM_95ca8b8b,hybrid_rrf,ITEM_e56f017b7fdb,84,0.015151515151515152,0.06693379088286736
TERM_95ca8b8b,hybrid_rrf,ITEM_d4a76ab540ae,85,0.014925373134328358,0.18350351920050556
TERM_95ca8b8b,hybrid_rrf,ITEM_e7ff3e59f43b,86,0.014925373134328358,0.1270744759295778
TERM_95ca8b8b,hybrid_rrf,ITEM_5f4979ce9ff0,87,0.014705882352941176,0.23919072357314566
TERM_95ca8b8b,hybrid_rrf,ITEM_d3272d19767e,88,0.014705882352941176,0.04870072392644931
TERM_95ca8b8b,hybrid_rrf,ITEM_300dbdb4627b,89,0.014285714285714285,0.09913124203783834
TERM_95ca8b8b,hybrid_rrf,ITEM_af233161740d,90,0.014285714285714285,0.12808355962079374
TERM_95ca8b8b,hybrid_rrf,ITEM_82ca44dfcf8f,91,0.014084507042253521,0.04069318593896344
TERM_95ca8b8b,hybrid_rrf,ITEM_e85244829f84,92,0.014084507042253521,0.05288237135442575
TERM_95ca8b8b,hybrid_rrf,ITEM_d86af6234c03,93,0.013888888888888888,0.10116092309050519
TERM_95ca8b8b,hybrid_rrf,ITEM_d936b8ec6170,94,0.013888888888888888,0.43351293929404827
TERM_95ca8b8b,hybrid_rrf,ITEM_1cbe2cf7f42d,95,0.0136986301369863,0.2996298160668283
TERM_95ca8b8b,hybrid_rrf,ITEM_6efb35592dfe,96,0.0136986301369863,0.31968526277702636
TERM_95ca8b8b,hybrid_rrf,ITEM_88e8d267f08b,97,0.013513513513513514,0.18353232865383806
TERM_95ca8b8b,hybrid_rrf,ITEM_0b54d81a756b,98,0.013333333333333334,0.11354129005460657
TERM_95ca8b8b,hybrid_rrf,ITEM_20dcd8086199,99,0.013157894736842105,0.17435988264431168
TERM_95ca8b8b,hybrid_rrf,ITEM_7057d7ced0d1,100,0.013157894736842105,0.16828264791328795
TERM_878bb7f2,tfidf,ITEM_c33fe6cf21f8,1,0.37027396539376556,0.7334468505497896
TERM_878bb7f2,tfidf,ITEM_37b5e6977bff,2,0.3616289774606821,0.6619564488747778
TERM_878bb7f2,tfidf,ITEM_cdcb94880b66,3,0.35913416664001274,0.6404032079977579
TERM_878bb7f2,tfidf,ITEM_abc4dbfcebab,4,0.3548950420003941,0.6999700780473924
TERM_878bb7f2,tfidf,ITEM_eb0424c02314,5,0.3364413518624814,0.6515273566029762
TERM_878bb7f2,tfidf,ITEM_19c0bf3dfaf2,6,0.33462683075235594,0.7306638527171263
TERM_878bb7f2,tfidf,ITEM_400a426b5df1,7,0.33358555989498606,0.7714677908501896
TERM_878bb7f2,tfidf,ITEM_966a343664b1,8,0.3274285164144387,0.6996086434593111
TERM_878bb7f2,tfidf,ITEM_58d000d8ee4f,9,0.32581883986435556,0.8116487954098296
TERM_878bb7f2,tfidf,ITEM_80937594f689,10,0.3237323688173741,0.8492718782379456
TERM_878bb7f2,tfidf,ITEM_0d8714514af5,11,0.3204729149785639,0.7214761316285717
TERM_878bb7f2,tfidf,ITEM_c3eb3ac69578,12,0.31778397645513956,0.7607631884045557
TERM_878bb7f2,tfidf,ITEM_aaa05b8b647a,13,0.3094400880777576,0.7149874116232839
TERM_878bb7f2,tfidf,ITEM_bed2dfcfc5be,14,0.3026828272477288,0.14992024660234163
TERM_878bb7f2,tfidf,ITEM_d6acc328c074,15,0.2965111569026223,0.8505174132225687
TERM_878bb7f2,tfidf,ITEM_5e4ce25c408f,16,0.29165909856303096,0.8222738907203377
TERM_878bb7f2,tfidf,ITEM_23cfbf2ce134,17,0.2856000715948258,0.7213256155256607
TERM_878bb7f2,tfidf,ITEM_525d884f7bb7,18,0.28293943693812607,0.30464709262688533
TERM_878bb7f2,tfidf,ITEM_4dd952f1398e,19,0.2729493419570209,0.2652479785769227
TERM_878bb7f2,tfidf,ITEM_ad039b737d2d,20,0.2632840051527541,0.4150494243970299
TERM_878bb7f2,tfidf,ITEM_f32b298c8bf7,21,0.24784425726970932,0.4210707114819376
TERM_878bb7f2,tfidf,ITEM_cbcdc8ba5bba,22,0.23438122291748964,0.10042500663662454
TERM_878bb7f2,tfidf,ITEM_8173fd0d2646,23,0.23210408744159855,0.00872627236645764
TERM_878bb7f2,tfidf,ITEM_ec8ee0819a99,24,0.22945435426729202,0.12772208324531273
TERM_878bb7f2,tfidf,ITEM_3bd8c9f331b8,25,0.2247563456075055,0.06567371130071493
TERM_878bb7f2,tfidf,ITEM_a7fd1867c6c0,26,0.22385224280787291,0.2182775199536063
TERM_878bb7f2,tfidf,ITEM_4373138cf91c,27,0.2217222718680108,0.06566896274702705
